ADDRESS,PRICE (K$),BEDROOMS,NEAREST_SCH_DIST,,,,,,,,,,,,
19 Forest Grove,749.5,4,4.261402049,,,,,,,,,,,,
19 Forge Lane,447.5,4,0.864084341,,,,,,,,,,,,
19 Foxfield Road,685,5,0.681725143,,,,,,,,,,,,
19 Frankland Place,430,4,3.040739608,,,,,,,,,,,,
19 Frederic Street,81.4,4,2.482816168,,,,,,,,,,,,
19 Freeth Court,1070,3,1.288185922,,,,,,,,,,,,
19 Furnivall Parade,300,4,1.772972987,,,,,,,,,,,,
19 Galaxy Way,540,4,0.936623403,,,,,,,,,,,,
19 Gamin Vista,450,4,0.883962345,,,,,,,,,,,,
19 Garvey Street,372,3,1.778739297,,,,,,,,,,,,
19 Geranium Place,720,5,1.244843767,,,,,,,,,,,,
19 Gillings Parade,681,4,3.185090957,,,,,,,,,,,,
19 Gladstone Avenue,355,3,0.420276263,,,,,,,,,,,,
19 Glen Iris Drive,750,4,1.439900529,,,,,,,,,,,,
19 Glenfine Way,462.5,4,2.042720994,,,,,,,,,,,,
19 Glengarry Street,480,3,0.816784021,,,,,,,,,,,,
19 Glenmere Road,670,4,0.820375528,,,,,,,,,,,,
19 Glenten Way,550,4,1.122241384,,,,,,,,,,,,
19 Gloster Loop,370,4,1.117797032,,,,,,,,,,,,
19 Goldsbrough Entrance,550,4,3.91780274,,,,,,,,,,,,
19 Gowther Street,560,4,0.971464816,,,,,,,,,,,,
19 Grace Pass,570,4,2.045123225,,,,,,,,,,,,
19 Graham Road,950,4,3.494581074,,,,,,,,,,,,
19 Graham Road,1100,3,1.242175444,,,,,,,,,,,,
19 Grenache Crescent,400,3,2.559103249,,,,,,,,,,,,
19 Grenoble Street,575,4,2.560543412,,,,,,,,,,,,
19 Grose Way,495,4,0.758906658,,,,,,,,,,,,
19 Gundaring Turn,515,4,1.14985148,,,,,,,,,,,,
19 Hackett Street,160,4,1.400783313,,,,,,,,,,,,
19 Haga Parkway,579.998,4,0.895936605,,,,,,,,,,,,
19 Haig Street,561,4,0.716485257,,,,,,,,,,,,
19 Haldane Link,472.5,4,0.484052451,,,,,,,,,,,,
19 Halleendale Road,560,4,1.800733636,,,,,,,,,,,,
19 Hallstrom Way,620,5,1.359739313,,,,,,,,,,,,
19 Hampshire Street,790,3,1.077506915,,,,,,,,,,,,
19 Harding Street,359,3,0.798868105,,,,,,,,,,,,
19 Harford Avenue,405,3,0.858325943,,,,,,,,,,,,
19 Harford Grove,380,4,1.278606602,,,,,,,,,,,,
19 Harrow Street,745,3,0.400170096,,,,,,,,,,,,
19 Harwood Pass,990,4,3.519674004,,,,,,,,,,,,
19 Hassars Road,652,4,1.032970706,,,,,,,,,,,,
19 Hayward Parade,960,3,3.712514894,,,,,,,,,,,,
19 Hazlett Place,330,4,0.624100074,,,,,,,,,,,,
19 Heaton Way,390,3,1.598734935,,,,,,,,,,,,
19 Heidelberg Street,600,4,2.38335454,,,,,,,,,,,,
19 Hennessy Drive,513,4,3.044150298,,,,,,,,,,,,
19 Hepworth Road,2200,4,0.996694056,,,,,,,,,,,,
19 Hester Street,420,4,1.526168583,,,,,,,,,,,,
19 Heysham Bend,420,4,0.588142907,,,,,,,,,,,,
19 Hibiscus Court,1410,5,0.128387749,,,,,,,,,,,,
19 Hicks Way,520,4,0.62961745,,,,,,,,,,,,
19 Hodge Street,495,2,1.038953029,,,,,,,,,,,,
19 Honey Street,196,4,2.983860603,,,,,,,,,,,,
19 Honeymyrtle Turn,1006,5,1.141374622,,,,,,,,,,,,
19 Hope Avenue,1038.6,4,0.714603222,,,,,,,,,,,,
19 Howe Street,468,6,0.511013864,,,,,,,,,,,,
19 Hudleston Rise,448,4,2.011164699,,,,,,,,,,,,
19 Hudson Avenue,362,4,0.830421626,,,,,,,,,,,,
19 Hybanthus Avenue,500,4,4.604188963,,,,,,,,,,,,
19 Illawarra Crescent,862.5,4,1.286565425,,,,,,,,,,,,
19 Illawong Way,725,5,0.784357523,,,,,,,,,,,,
19 Ind Street,518,3,1.181329177,,,,,,,,,,,,
19 Indiana Parade,670,4,3.461907855,,,,,,,,,,,,
19 Integra Street,325,4,1.240623036,,,,,,,,,,,,
19 Inveraray Crescent,625,4,0.920312288,,,,,,,,,,,,
19 Inverness Court,310,4,2.202324312,,,,,,,,,,,,
19 Inverness Crescent,2300,5,0.674995154,,,,,,,,,,,,
19 Inwood Place,870,4,1.03397004,,,,,,,,,,,,
19 Jaccard Way,438,3,0.503538145,,,,,,,,,,,,
19 Jaeger Bend,512.5,3,2.595544553,,,,,,,,,,,,
19 James Road,755,5,0.965612389,,,,,,,,,,,,
19 Jewell Parade,870,3,1.493988187,,,,,,,,,,,,
19 Jobson Loop,318,3,1.344511887,,,,,,,,,,,,
19 Johnson Close,850,4,1.933481943,,,,,,,,,,,,
19 Johnson Street,380,3,2.01106481,,,,,,,,,,,,
19 Jouissance Bend,628,4,0.568104772,,,,,,,,,,,,
19 Jupiter Bend,390,4,1.523109147,,,,,,,,,,,,
19 Justicia Close,770,4,0.601699593,,,,,,,,,,,,
19 Kambalda Way,700,4,0.538318446,,,,,,,,,,,,
19 Kane Way,279,3,1.102085787,,,,,,,,,,,,
19 Karalundie Way,905,3,1.64372384,,,,,,,,,,,,
19 Kembla Circle,635,4,1.593468817,,,,,,,,,,,,
19 Kennard Street,1210,4,0.614202655,,,,,,,,,,,,
19 Kerswell Way,270,3,0.548862791,,,,,,,,,,,,
19 Kiandra Parade,499,4,0.54528252,,,,,,,,,,,,
19 Kilborne Avenue,450,4,1.138862516,,,,,,,,,,,,
19 Kinbrace Way,410,3,0.749006153,,,,,,,,,,,,
19 Kinloch Pass,690,4,2.941360644,,,,,,,,,,,,
19 Kinross Road,1450,5,1.608124752,,,,,,,,,,,,
19 Kinsale Bend,419,4,2.146694409,,,,,,,,,,,,
19 Kinsale Drive,880,4,0.953912188,,,,,,,,,,,,
19 Kippilaw Loop,560,4,1.408935753,,,,,,,,,,,,
19 Kirby Way,550,3,0.850513638,,,,,,,,,,,,
19 Klem Avenue,500,4,1.932869787,,,,,,,,,,,,
19 Klem Avenue,620,1,0.998624858,,,,,,,,,,,,
19 Koolgoo Way,340,3,2.389376928,,,,,,,,,,,,
19 Kooya Way,495,3,3.458286755,,,,,,,,,,,,
19 Kurrajong Road,297,3,1.250761013,,,,,,,,,,,,
19 Kurrat Elbow,445,3,2.303793463,,,,,,,,,,,,
19 Kurrawa Street,295,3,1.185620541,,,,,,,,,,,,
19 Kurrden Way,338,4,1.787408804,,,,,,,,,,,,
19 Lakeside Drive,650,4,3.175293256,,,,,,,,,,,,
19 Landbeach Boulevard,434,4,0.705918014,,,,,,,,,,,,
19 Landon Way,1600,4,0.955919428,,,,,,,,,,,,
19 Langridge Crescent,265,3,0.714648243,,,,,,,,,,,,
19 Langsford Street,1444,4,0.8139298,,,,,,,,,,,,
19 Larkin Court,336,4,0.623229369,,,,,,,,,,,,
19 lawlor Road,1610,4,0.820918991,,,,,,,,,,,,
19 Lawson Way,545,4,2.462253945,,,,,,,,,,,,
19 Leach Street,675,3,1.679712205,,,,,,,,,,,,
19 Lee Avenue,579,3,1.320034953,,,,,,,,,,,,
19 Lennox Place,780,4,1.554654947,,,,,,,,,,,,
19 Letterkenny Road,385,4,13.83633959,,,,,,,,,,,,
19 Lewis Road,700,6,9.80508148,,,,,,,,,,,,
19 Leyton Court,540,4,1.317759494,,,,,,,,,,,,
19 Lifford Way,395,3,2.43535298,,,,,,,,,,,,
19 Lill Place,1075,4,5.427173905,,,,,,,,,,,,
19 Lillico Avenue,1000,4,3.455052657,,,,,,,,,,,,
19 Limetree Circuit,625,4,0.864906422,,,,,,,,,,,,
19 Lincoln Mews,435,4,1.775622391,,,,,,,,,,,,
19 Linden Way,465,5,1.888973085,,,,,,,,,,,,
19 Lindholm Retreat,660,4,1.033592327,,,,,,,,,,,,
19 Lindley Street,430,3,1.061905993,,,,,,,,,,,,
19 Linear Avenue,615,4,1.190680497,,,,,,,,,,,,
19 Lissadell Terrace,335,4,0.797643102,,,,,,,,,,,,
19 Loaring Road,2025,4,1.923084316,,,,,,,,,,,,
19 Logpine Crescent,395,4,1.017363763,,,,,,,,,,,,
19 Lombe Gardens,435,4,0.733581676,,,,,,,,,,,,
19 Lowan Loop,565,3,1.255229672,,,,,,,,,,,,
19 Lucida Road,656,4,0.628839151,,,,,,,,,,,,
19 Lunata Street,360,3,3.714367737,,,,,,,,,,,,
19 Lydon Boulevard,520,4,1.499063823,,,,,,,,,,,,
19 Madrid Terrace,540,4,1.291054163,,,,,,,,,,,,
19 Maguire Avenue,289,3,1.227184628,,,,,,,,,,,,
19 Maidos Street,425,4,0.74955275,,,,,,,,,,,,
19 Maidstone Parade,390,4,0.645962172,,,,,,,,,,,,
19 Maracas Cove,830,4,2.074137114,,,,,,,,,,,,
19 Marginata Parade,645,4,9.798606081,,,,,,,,,,,,
19 Maritime Avenue,680,6,0.614305839,,,,,,,,,,,,
19 Marjorie Avenue,760,4,1.22193996,,,,,,,,,,,,
19 Market Street,2150,4,1.731911587,,,,,,,,,,,,
19 Markethill Road,390,4,1.008865932,,,,,,,,,,,,
19 Marlin Way,525,4,1.999005459,,,,,,,,,,,,
19 Marmion Street,961.5,3,0.458331374,,,,,,,,,,,,
19 Martindale Avenue,460,4,0.778123599,,,,,,,,,,,,
19 Martinique Mews,1250,3,0.760501639,,,,,,,,,,,,
19 Masters Street,340,4,0.892910295,,,,,,,,,,,,
19 Mataitai Loop,269,4,1.368881196,,,,,,,,,,,,
19 Mattingley Heights,820,4,0.535089331,,,,,,,,,,,,
19 Maydwell Way,279,4,1.161866638,,,,,,,,,,,,
19 MAYFIELD Drive,452.101,4,3.339859853,,,,,,,,,,,,
19 Mcalinden Close,580,4,2.084254282,,,,,,,,,,,,
19 McCombe Avenue,520,4,0.511043373,,,,,,,,,,,,
19 Mccormick Street,260,3,0.255745749,,,,,,,,,,,,
19 Meagher Way,375,3,1.452246867,,,,,,,,,,,,
19 Melrose Crescent,750,5,0.887441542,,,,,,,,,,,,
19 Melton Hill Lane,214,2,2.081919877,,,,,,,,,,,,
19 Messina Drive,510,4,2.415536268,,,,,,,,,,,,
19 Mifflin Place,675,4,0.916184562,,,,,,,,,,,,
19 Mileura Street,359,3,1.757034339,,,,,,,,,,,,
19 Millbrook Avenue,320,3,1.352974026,,,,,,,,,,,,
19 Miller Avenue,450,4,2.581713204,,,,,,,,,,,,
19 Millstream Drive,68.5,4,2.952086163,,,,,,,,,,,,
19 Minton Bend,535,4,0.444770083,,,,,,,,,,,,
19 Minyon Circuit,635,4,1.584216216,,,,,,,,,,,,
19 Mirima Way,562.5,4,5.056411035,,,,,,,,,,,,
19 Mitford Street,1548,4,0.685325924,,,,,,,,,,,,
19 Mockeridge Circuit,268,2,1.848799867,,,,,,,,,,,,
19 Modena Place,350,3,0.672401226,,,,,,,,,,,,
19 Monaltrie Loop,480,4,2.097303966,,,,,,,,,,,,
19 Monota Avenue,1287.5,5,1.744154466,,,,,,,,,,,,
19 Monticello Meander,620,4,0.505314668,,,,,,,,,,,,
19 Monument Street,1425,4,0.629616958,,,,,,,,,,,,
19 Mount Henry Road,1050,4,0.9325143,,,,,,,,,,,,
19 Mudalla Way,120,2,2.167991017,,,,,,,,,,,,
19 Mulligan Way,370,4,0.752936602,,,,,,,,,,,,
19 Myerson Crescent,475,4,2.517112878,,,,,,,,,,,,
19 Narrier Close,385,3,2.497432137,,,,,,,,,,,,
19 Naunton Crescent,565,4,0.893920312,,,,,,,,,,,,
19 Neilson Street,470,3,3.349335251,,,,,,,,,,,,
19 Newgate Street,385,3,2.064876607,,,,,,,,,,,,
19 Newport Way,375,3,0.934547019,,,,,,,,,,,,
19 Nirimba Close,480,4,2.541493801,,,,,,,,,,,,
19 Noonameena Place,780,3,0.957765544,,,,,,,,,,,,
19 Noosa Drive,325,4,1.501536799,,,,,,,,,,,,
19 Noreena Avenue,490,4,1.279268231,,,,,,,,,,,,
19 NORTHECUT RISE,385,4,1.126086346,,,,,,,,,,,,
19 Oakdale Street,1437.5,5,1.991775705,,,,,,,,,,,,
19 Oakover Way,299,3,0.986873773,,,,,,,,,,,,
19 Oban Loop,740,4,2.433988175,,,,,,,,,,,,
19 Opal Way,589,4,0.893379174,,,,,,,,,,,,
19 Orberry Place,320,4,0.889058861,,,,,,,,,,,,
19 Orchid Avenue,460,4,2.349087768,,,,,,,,,,,,
19 O'reilly Court,484,4,1.964676693,,,,,,,,,,,,
19 Oriole Way,620,4,2.298220492,,,,,,,,,,,,
19 Orion Way,315,4,0.630628201,,,,,,,,,,,,
19 Oxley Place,990.5,5,1.59165441,,,,,,,,,,,,
19 Parkinson Road,405,4,0.385432711,,,,,,,,,,,,
19 Pascal Mews,524,4,1.117379983,,,,,,,,,,,,
19 Patchett Street,415,3,1.034831203,,,,,,,,,,,,
19 Peel Street,995,3,1.524675545,,,,,,,,,,,,
19 Pelican Loop,450,4,3.107469076,,,,,,,,,,,,
19 Peninsula Avenue,520,4,0.851773981,,,,,,,,,,,,
19 Pennington Way,395,3,2.886908262,,,,,,,,,,,,
19 Pennygum Place,1085,7,3.430665016,,,,,,,,,,,,
19 Periwinkle Way,620,4,0.371169984,,,,,,,,,,,,
19 Peterborough Circle,580,4,1.256973807,,,,,,,,,,,,
19 Pexton Drive,670,4,1.172410634,,,,,,,,,,,,
19 Pira Loop,455,4,1.792985135,,,,,,,,,,,,
19 Plane Tree Green,575,4,1.944676186,,,,,,,,,,,,
19 Plumeria Rise,460,4,2.268409784,,,,,,,,,,,,
19 Polglass Way,1000,4,0.501659001,,,,,,,,,,,,
19 Prendiville Way,415,3,0.381726812,,,,,,,,,,,,
19 Quail Place,473,4,0.947001468,,,,,,,,,,,,
19 Quartz Avenue,404,4,1.176097768,,,,,,,,,,,,
19 Queenscliff Court,1300,4,0.580057247,,,,,,,,,,,,
19 Railway Crescent,360,3,3.672889337,,,,,,,,,,,,
19 Railway Parade,600,3,1.149959592,,,,,,,,,,,,
19 Rainbow Way,1000,4,1.246385043,,,,,,,,,,,,
19 Ramsay Street,780,2,1.868404968,,,,,,,,,,,,
19 Randell Road,800,3,4.908503159,,,,,,,,,,,,
19 Ranunculus Court,450,4,1.484505485,,,,,,,,,,,,
19 Rathay Street,530,3,0.76630501,,,,,,,,,,,,
19 Ravenscroft Way,259,3,0.817547336,,,,,,,,,,,,
19 Reeves Entrance,640,5,0.696163876,,,,,,,,,,,,
19 Regent Court,440,3,0.541390455,,,,,,,,,,,,
19 Richardson Road,785,4,4.779573091,,,,,,,,,,,,
19 Riding Way,820,4,1.038751925,,,,,,,,,,,,
19 River Bank Boulevard,740,5,0.761953816,,,,,,,,,,,,
19 Rivett Way,547,3,1.636293898,,,,,,,,,,,,
19 Robertson Street,235,2,1.303797612,,,,,,,,,,,,
19 Robin Street,1900,3,0.488120582,,,,,,,,,,,,
19 Rosedale Vista,490,4,1.353693515,,,,,,,,,,,,
19 Rotohine Place,390,4,1.554706443,,,,,,,,,,,,
19 Rungine Way,511,4,0.779571038,,,,,,,,,,,,
19 Russon Court,710,5,1.908529401,,,,,,,,,,,,
19 Saddler Circle,356.747,6,0.902076381,,,,,,,,,,,,
19 Sailfish Close,593,3,0.829817009,,,,,,,,,,,,
19 Salamanca Boulevard,462.5,4,0.367503698,,,,,,,,,,,,
19 Salicina Gardens,620,4,7.395501456,,,,,,,,,,,,
19 Salisbury Road,470,2,1.760690462,,,,,,,,,,,,
19 Salter Point Parade,1565,3,1.135792476,,,,,,,,,,,,
19 Salvator Street,545,4,1.020775268,,,,,,,,,,,,
19 Salzburg Way,470,4,0.980833549,,,,,,,,,,,,
19 San Pedro Turn,740,4,2.421632293,,,,,,,,,,,,
19 Sandleford Way,535,4,2.439043541,,,,,,,,,,,,
19 Sandover Crescent,825.25,4,1.607259351,,,,,,,,,,,,
19 Sandstone Place,680,4,1.512293368,,,,,,,,,,,,
19 Sanford Court,325,3,1.813890985,,,,,,,,,,,,
19 Sao Jorge Green,640,4,1.661946022,,,,,,,,,,,,
19 Sapphire Crescent,699,4,1.861246619,,,,,,,,,,,,
19 Saturn Street,350.5,3,1.468325691,,,,,,,,,,,,
19 Scaddan Street,880,4,1.050682624,,,,,,,,,,,,
19 Seabird Bend,800,4,1.637580742,,,,,,,,,,,,
19 Seabrook Place,415,4,0.865828493,,,,,,,,,,,,
19 Sebago Street,320,4,1.653809942,,,,,,,,,,,,
19 Second Avenue,1100,4,1.266076046,,,,,,,,,,,,
19 Sekem Street,630,2,1.271666813,,,,,,,,,,,,
19 Selkirk Drive,475,4,2.816453053,,,,,,,,,,,,
19 Sellafield Bend,392.5,4,1.138985583,,,,,,,,,,,,
19 Sessilis Crescent,485,4,3.135977726,,,,,,,,,,,,
19 Shacklock Crescent,855,5,1.556939712,,,,,,,,,,,,
19 Shirley Road,545,4,1.638381436,,,,,,,,,,,,
19 Sholl Avenue,1300,5,1.63674434,,,,,,,,,,,,
19 Short Street,300,3,0.733715692,,,,,,,,,,,,
19 Sierra Nevada Ridge,365,4,0.335571519,,,,,,,,,,,,
19 Silich Court,455,3,2.180937382,,,,,,,,,,,,
19 Simmons Loop,230,3,0.545505976,,,,,,,,,,,,
19 Singleton Beach Road,630,4,3.321363249,,,,,,,,,,,,
19 Slade Street,850,3,1.822029289,,,,,,,,,,,,
19 Sloan Drive,201,3,1.082075145,,,,,,,,,,,,
19 Small Street,365,3,1.666053496,,,,,,,,,,,,
19 Smith Street,1500,4,1.297636756,,,,,,,,,,,,
19 Solquest Way,230,3,1.592707744,,,,,,,,,,,,
19 Southwark Way,467.5,3,1.885773554,,,,,,,,,,,,
19 Spiers Place,420,4,1.53334655,,,,,,,,,,,,
19 Sporing Way,670,3,0.542956239,,,,,,,,,,,,
19 Spring Hill,475,4,2.827455271,,,,,,,,,,,,
19 Sproxton Way,510,4,1.357402567,,,,,,,,,,,,
19 St Andrews Way,557,3,1.022759313,,,,,,,,,,,,
19 St Elias Place,405,4,2.462034936,,,,,,,,,,,,
19 St Helens Grove,485,4,0.520008801,,,,,,,,,,,,
19 Stanley Street,515,3,0.57887936,,,,,,,,,,,,
19 Stewart Way,520,4,1.558207278,,,,,,,,,,,,
19 Storey Road,290,3,1.519592061,,,,,,,,,,,,
19 Stradbroke Gardens,400,4,0.946080933,,,,,,,,,,,,
19 Strathclyde Circuit,456.5,4,1.997112282,,,,,,,,,,,,
19 Swan Road,280,4,4.056664798,,,,,,,,,,,,
19 Swanway Crescent,2125,4,0.889343355,,,,,,,,,,,,
19 Sweeting Street,1330,4,0.35966078,,,,,,,,,,,,
19 Tapalla Turn,372,4,0.213711423,,,,,,,,,,,,
19 Teaguer Street,385,3,0.835640377,,,,,,,,,,,,
19 Tedrake Street,502.5,3,0.967130838,,,,,,,,,,,,
19 Templemore Drive,440,3,0.620139481,,,,,,,,,,,,
19 Terelinck Crescent,425,3,1.932812529,,,,,,,,,,,,
19 Tern Loop,445,4,0.373671179,,,,,,,,,,,,
19 Tetbury Road,367,4,0.38837101,,,,,,,,,,,,
19 Thackeray Street,540,4,3.307904024,,,,,,,,,,,,
19 Thaxted Street,307.5,3,0.842667302,,,,,,,,,,,,
19 The Embankment,720,3,1.071174402,,,,,,,,,,,,
19 The Lakes Boulevard,840,5,0.773966159,,,,,,,,,,,,
19 The Links,250,2,3.533290111,,,,,,,,,,,,
19 Third Avenue,925,3,3.392965085,,,,,,,,,,,,
19 Thrive Terrace,310,3,1.80065256,,,,,,,,,,,,
19 Thurleigh Approach,465,5,0.913126655,,,,,,,,,,,,
19 Tintern Road,358,3,2.770387291,,,,,,,,,,,,
19 Tolbury Retreat,466,4,1.016190017,,,,,,,,,,,,
19 Tolladine Vista,920,4,4.587238024,,,,,,,,,,,,
19 Tonkin Street,378,4,1.911158725,,,,,,,,,,,,
19 Toodyay Road,715,4,1.204309435,,,,,,,,,,,,
19 Torrenova Way,450,3,2.205462997,,,,,,,,,,,,
19 TOWNSEND DALE,1620,5,0.574381238,,,,,,,,,,,,
19 Trafalgar Road,595,3,0.803131551,,,,,,,,,,,,
19 Truscott Elbow,455,4,2.064787841,,,,,,,,,,,,
19 Tuart Court,475,4,1.73739778,,,,,,,,,,,,
19 Tuart Road,579,4,0.855270566,,,,,,,,,,,,
19 Turnstone Glade,480,4,2.310253267,,,,,,,,,,,,
19 Unnaro Street,272,3,0.744505552,,,,,,,,,,,,
19 Ventnor Avenue,1630,4,1.018904823,,,,,,,,,,,,
19 Veronica Street,625,3,1.906365529,,,,,,,,,,,,
19 Victoria Road,525,4,2.257866753,,,,,,,,,,,,
19 Waddington Crescent,475,4,0.842773923,,,,,,,,,,,,
19 Wade Square,399,4,2.036671135,,,,,,,,,,,,
19 Waldorf Ramble,725,4,1.404531602,,,,,,,,,,,,
19 Wallan Court,170,2,2.216527945,,,,,,,,,,,,
19 Waltham Court,865,3,0.415804467,,,,,,,,,,,,
19 Wangalla Place,329,3,1.918401388,,,,,,,,,,,,
19 Waratah Drive,270,4,1.090751074,,,,,,,,,,,,
19 Warner Court,700,4,1.037330256,,,,,,,,,,,,
19 Warnford Street,500,4,1.142609966,,,,,,,,,,,,
19 Waterfields Drive,305,3,1.790554907,,,,,,,,,,,,
19 Waterlily Close,445,4,1.354281604,,,,,,,,,,,,
19 Waterway Pass,542.5,4,2.093501581,,,,,,,,,,,,
19 Watkins Street,665,3,1.014850411,,,,,,,,,,,,
19 Wenn Road,415,3,2.797327551,,,,,,,,,,,,
19 Westfield Road,247,3,0.7813176,,,,,,,,,,,,
19 Westlake Road,380,3,1.830268436,,,,,,,,,,,,
19 Westport Parade,675,4,0.595124629,,,,,,,,,,,,
19 Whatley Crescent,530.138,3,2.098298982,,,,,,,,,,,,
19 Whitcombe Way,461,3,2.086451541,,,,,,,,,,,,
19 Whitehaven Avenue,950,4,3.362512111,,,,,,,,,,,,
19 Williamson Way,1220,4,1.23062652,,,,,,,,,,,,
19 Willis Terrace,598,4,3.239771862,,,,,,,,,,,,
19 Willow Bank Entrance,1277,5,2.027304477,,,,,,,,,,,,
19 Windy Lane,281,3,1.746883134,,,,,,,,,,,,
19 Wisteria Parade,463.75,3,1.390838844,,,,,,,,,,,,
19 Wortley Road,365,3,1.558380776,,,,,,,,,,,,
19 Yenisey Crescent,375,3,0.873394645,,,,,,,,,,,,
19 Yoondarn Elbow,549,3,3.348267534,,,,,,,,,,,,
19/10 Hawkins Street,182.5,3,0.516005788,,,,,,,,,,,,
19/11 Elvire Street,331,3,0.788767868,,,,,,,,,,,,
19/15 Scaphella Avenue,460,3,2.051869187,,,,,,,,,,,,
19/23 Junction Boulevard,416,2,1.62316763,,,,,,,,,,,,
19/28 Banksia Terrace,585,3,1.208876201,,,,,,,,,,,,
19/4 Allum Green,305,2,0.597221885,,,,,,,,,,,,
19/51 Braemore Street,185,3,0.610133923,,,,,,,,,,,,
19/55 Moran Court,366,3,0.668133457,,,,,,,,,,,,
19/6 York Street,240,2,1.590621312,,,,,,,,,,,,
190 Balfour Street,417,4,1.637675063,,,,,,,,,,,,
190 Bickley Road,330,4,1.716354637,,,,,,,,,,,,
190 Caridean Street,435,3,1.347527626,,,,,,,,,,,,
190 Gaebler Road,400,4,2.749010799,,,,,,,,,,,,
190 Landsdale Road,650,4,1.591785475,,,,,,,,,,,,
190 Newborough Street,900,3,1.596385694,,,,,,,,,,,,
190 Paini Way,1390,4,5.26277692,,,,,,,,,,,,
190 Riseley Street,840,5,1.068437426,,,,,,,,,,,,
190 Runnymede Gate,455,4,1.668112513,,,,,,,,,,,,
190 Suffolk Street,425,3,3.17672008,,,,,,,,,,,,
190 Valley View Road,530,3,1.552791151,,,,,,,,,,,,
190 Walker Street,820,3,1.357089912,,,,,,,,,,,,
191 Aldersyde Road,1250,4,3.093875307,,,,,,,,,,,,
191 South Street,525,3,0.57408618,,,,,,,,,,,,
191 Stock Road,560,2,1.471933413,,,,,,,,,,,,
191 Wright Road,810,4,5.295085003,,,,,,,,,,,,
192 Daglish Street,1490,4,0.444536201,,,,,,,,,,,,
192 Eddystone Avenue,510,4,0.804740693,,,,,,,,,,,,
192 Ferndale Crescent,490,4,0.910514831,,,,,,,,,,,,
192 Grand Ocean Boulevard,310,4,1.763221581,,,,,,,,,,,,
192 Hermitage Drive,1050,4,4.148633829,,,,,,,,,,,,
192 Honeywood Avenue,385,4,4.568948056,,,,,,,,,,,,
192 Swan Street,690,3,1.984471355,,,,,,,,,,,,
192 Yangebup Road,360,3,1.488296476,,,,,,,,,,,,
192A Hancock Street,625,3,0.867358382,,,,,,,,,,,,
192A Woodside Street,595,3,1.013805529,,,,,,,,,,,,
193 Coogee Road,138.5,4,3.828144572,,,,,,,,,,,,
193 Edgewater Drive,580,4,0.849649767,,,,,,,,,,,,
193 Harpenden Street,439,4,2.246628212,,,,,,,,,,,,
193 Hector Street,643,4,0.635789084,,,,,,,,,,,,
193 Leach Highway,680,4,0.3627768,,,,,,,,,,,,
193 Marri Park Drive,82.5,4,4.427055629,,,,,,,,,,,,
1930 Thomas Road,930,6,3.061807027,,,,,,,,,,,,
193a Bishopsgate Street,605,3,1.305643057,,,,,,,,,,,,
194 Badgerup Road,1100,4,2.864753631,,,,,,,,,,,,
194 Boulonnais Drive,1055,4,7.775044455,,,,,,,,,,,,
194 Currie Street,315,4,0.335678665,,,,,,,,,,,,
194 Foxton Drive,1050,5,6.348487742,,,,,,,,,,,,
194 Lagoon Drive,410,4,1.238822813,,,,,,,,,,,,
194 Shaftesbury Avenue,760,3,1.18679351,,,,,,,,,,,,
1940 Clayton Road,1420,4,1.550135769,,,,,,,,,,,,
194A Hardey Road,575,4,0.992642991,,,,,,,,,,,,
194B Nicholson Road,520,4,0.541327219,,,,,,,,,,,,
195 Daglish Street,1235,4,0.46961418,,,,,,,,,,,,
195 Fendam Street,385,4,0.687712154,,,,,,,,,,,,
195 Forrest Road,960,3,2.792810756,,,,,,,,,,,,
195 Gloucester Street,739,3,0.517380582,,,,,,,,,,,,
195 Hardey Road,365,3,1.047107521,,,,,,,,,,,,
195 Malabar Road,670,4,2.780365781,,,,,,,,,,,,
195 Marri Park Drive,80,4,4.478918827,,,,,,,,,,,,
195 Ninth Avenue,565,3,1.242335408,,,,,,,,,,,,
195 Robinson Road,440,4,3.87216494,,,,,,,,,,,,
195 Rosedale Road,330,3,4.500171842,,,,,,,,,,,,
195 Sexton Street,455,3,1.650082199,,,,,,,,,,,,
195 Strettle Road,750,3,1.434631678,,,,,,,,,,,,
195 Throssell Street,187.5,4,1.355176226,,,,,,,,,,,,
195 Viveash Road,352.617,3,1.379446387,,,,,,,,,,,,
195 Wentworth Parade,550,3,0.722494242,,,,,,,,,,,,
195 Wungong Road,353,4,1.411132091,,,,,,,,,,,,
1954L Wanneroo Road,1273,2,2.33252846,,,,,,,,,,,,
195A Bateman Road,875,3,1.446144604,,,,,,,,,,,,
195A Kitchener Road,710,3,1.278578055,,,,,,,,,,,,
196 Blackadder Road,420,3,0.93781028,,,,,,,,,,,,
196 Brewer Road,975,5,0.622146351,,,,,,,,,,,,
196 Central Avenue,1150,4,0.817223418,,,,,,,,,,,,
196 Fendam Street,370,4,0.745222702,,,,,,,,,,,,
196 Lefroy Street,275,4,11.86521288,,,,,,,,,,,,
196 Masters Road,1000,6,3.827473205,,,,,,,,,,,,
1964 Wanneroo Road,315,3,2.149320661,,,,,,,,,,,,
197 Cathedral Avenue,1200,5,5.36167,,,,,,,,,,,,
197 Coode Street,565,3,0.446527885,,,,,,,,,,,,
197 Kenwick Road,309,3,1.333571305,,,,,,,,,,,,
197 Salisbury Street,710,3,1.773162424,,,,,,,,,,,,
197 Secret Harbour Boulevard,700,4,1.843543566,,,,,,,,,,,,
